"CODE","LOCATION","TYPE","RATING (MAX = 5)","Address","Description","Long Description","Tags_Creation_Description","Ticket Info","image_path","open_time","close_time","coordinate","tags","image_url"
"FB290","Oasis Cafe","F&B",4.6,"26/14 Phạm văn đồng, Wald 3, Go vap Dist. Gò Vấp, Thành phố Hồ Chí Minh 700000 Việt Nam","Oasis Cafe is a relaxing spot for a refreshing meal or drink.","","",5.0,"https://ak-d.tripcdn.com/images/0106a12000km0jfyt82EB.jpg","07:00","23:00","10.81425, 106.68031","","https://res.cloudinary.com/dgc2a1loy/image/upload/v1761890714/FB290.jpg"
"FB291","Du Bar","F&B",5.0,"36Bis Huỳnh Khương Ninh, Đa Kao, Quận 1, Hồ Chí Minh 70000, Vietnam","Du Bar is a casual spot for drinks and bites.","","",21.0,"https://ak-d.tripcdn.com/images/0106z12000okhmh7j9B81.jpg","18:00","01:00","10.7900833, 106.6960439","","https://res.cloudinary.com/dgc2a1loy/image/upload/v1761890717/FB291.jpg"
"FB292","Haidilao","F&B",4.3,"","","","",0.0,"https://ak-d.tripcdn.com/images/0101t1200082z20w1F57B.jpg","0:00","23:59","10.7777, 106.70215","","https://res.cloudinary.com/dgc2a1loy/image/upload/v1761890722/FB292.jpg"
"FB293","Tori Soba Mutahiro","F&B",4.0,"8A / A1bis Thai Van Lung District 1, Ho Chi Minh City Vietnam","","","",0.0,"https://ak-d.tripcdn.com/images/100t10000000pmbum1E86.jpg","11:00","2:00","10.7793695, 106.7055262","","https://res.cloudinary.com/dgc2a1loy/image/upload/v1761890725/FB293.jpg"
"FB294","Dac San Pho 79 Restaurant","F&B",4.0,"79, Suong Nguyet Anh Street Ben Thanh Ward, District 1, Ho Chi Minh City Vietnam","Dac San Pho 79 Restaurant specializes in traditional Vietnamese pho dishes.","","",0.0,"https://ak-d.tripcdn.com/images/100f0n000000edp4s496C.jpg","9:00","23:00","10.7714413, 106.6889478","","https://res.cloudinary.com/dgc2a1loy/image/upload/v1761890727/FB294.jpg"
"FB295","Nha Hang Cu Dat","F&B",4.1,"647 Xo Viet Nghe Tinh | Ward 26, Binh Thanh District, Ho Chi Minh City, Vietnam","Nha Hang Cu Dat offers authentic Vietnamese cuisine.","","",6.0,"https://ak-d.tripcdn.com/images/10090n000000egn06F49F.jpg","10:00","22:00","10.81153, 106.71427","","https://res.cloudinary.com/dgc2a1loy/image/upload/v1761890730/FB295.jpg"
"FB296","Dzo Street Food Bar","F&B",4.0,"247 Le Thanh Ton Ben Thanh Ward, District 1, Ho Chi Minh City Vietnam","Dzo Street Food Bar offers delicious and authentic street food in a vibrant setting.","","",3.0,"https://ak-d.tripcdn.com/images/10070n000000ehjooDABC.jpg","0:00","23:59","10.7720411, 106.6962589","","https://res.cloudinary.com/dgc2a1loy/image/upload/v1761890732/FB296.jpg"
"FB297","Downtown Food","F&B",4.2,"04 Pham Ngu Lao Street, Pham Ngu Lao Ward, District 1 Lot H1-01 Basement 1, TTTM Sense Market, Ho Chi Minh City Vietnam","Downtown Food is a casual eatery serving classic comfort food.","","",0.0,"https://ak-d.tripcdn.com/images/100m0n000000enf4i8A9B.jpg","10:00","22:00","10.7693032, 106.693347","","https://res.cloudinary.com/dgc2a1loy/image/upload/v1761890734/FB297.jpg"
"FB298","Banh Mi 362","F&B",4.9,"25 Tran Cao Van | Da Kao Ward, District 1, Ho Chi Minh City, Vietnam","Banh Mi 362 serves delicious and authentic Vietnamese sandwiches.","","",0.0,"https://ak-d.tripcdn.com/images/10020n000000elaob6F87.jpg","06:15","20:30","10.7838695, 106.6974254","","https://res.cloudinary.com/dgc2a1loy/image/upload/v1761890737/FB298.jpg"
"FB299","Me Linh Cafe","F&B",4.3,"3 Phan Van Dat Ben Nghe Ward, District 1, Ho Chi Minh City Vietnam","Me Linh Cafe is a cozy spot known for its Vietnamese coffee.","","",4.0,"https://ak-d.tripcdn.com/images/100q0o000000f7qivB517.jpg","0:00","23:59","10.7752981, 106.7052088","","https://res.cloudinary.com/dgc2a1loy/image/upload/v1761890739/FB299.jpg"
"FB300","Haidilao Hot Pot  Giga Mall","F&B",3.6,"TTTM Giga mall, 242 Phạm Văn Đồng, Hiệp Bình Chánh, Thủ Đức, Thành phố Hồ Chí Minh, Vietnam","Haidilao Hot Pot Giga Mall offers a customizable and interactive hot pot dining experience.","","",0.0,"https://ak-d.tripcdn.com/images/1tx5912000ngazn0m04E1.jpg","9:30","2:00","10.8283169, 106.7221278","","https://res.cloudinary.com/dgc2a1loy/image/upload/v1761890742/FB300.jpg"
"FB301","Banh Xeo Di Tuyet","F&B",4.9,"2S A1-6 Mỹ Viên, Tân Phú - PMH, Quận 7, Vietnam","Banh Xeo Di Tuyet is a restaurant specializing in delicious, crispy Vietnamese crepes.","","",0.0,"https://ak-d.tripcdn.com/images/0105l12000etvavio34AF.jpg","7:00","20:30","10.7175619, 106.7300036","","https://res.cloudinary.com/dgc2a1loy/image/upload/v1761890745/FB301.jpg"
"FB302","The Enigma Mansion","F&B",5.0,"5H Tôn Đức Thắng, Bến Nghé, Quận 1, Hồ Chí Minh 700000, Vietnam","The Enigma Mansion offers a dining experience shrouded in mystery and intrigue.","","",25.0,"https://ak-d.tripcdn.com/images/0106l12000dpq36kbD69E.jpg","16:00","01:30","10.7810559, 106.7071445","","https://res.cloudinary.com/dgc2a1loy/image/upload/v1761890748/FB302.jpg"
"FB303","Commas Saigon","F&B",5.0,"41-43 Đ. Nam Kỳ Khởi Nghĩa, P. Phú Thuận, Quận 1, Thành phố Hồ Chí Minh","Commas Saigon offers a modern Vietnamese dining experience.","","",4.0,"https://ak-d.tripcdn.com/images/0101h12000d39h3437D7F.jpg","22:30","04:00","10.769808, 106.701424","","https://res.cloudinary.com/dgc2a1loy/image/upload/v1761890751/FB303.jpg"
"FB304","HAIR OF THE DOG SAI GON","F&B",5.0,"194 BUI VIEN, DISTRICT 1, HO CHI MINH","HAIR OF THE DOG SAI GON is a lively bar and restaurant offering a mix of Western and Vietnamese cuisine with a party atmosphere.","","",5.0,"https://ak-d.tripcdn.com/images/0101512000chtz2cq562A.jpg","21:30","3:00","10.7666024, 106.6917804","","https://res.cloudinary.com/dgc2a1loy/image/upload/v1761890754/FB304.jpg"
"FB305","Walao Club","F&B",5.0,"170-172 Nguyen Thai Binh, Nguyen Thai Binh Ward, District 1, Ho Chi Minh city, VietNam","Walao Club is a vibrant restaurant offering a taste of Malaysian flavors.","","",20.0,"https://ak-d.tripcdn.com/images/0100e12000chtz03z698C.jpg","17:00","02:00","10.76756, 106.69765","","https://res.cloudinary.com/dgc2a1loy/image/upload/v1761890756/FB305.jpg"
"FB306","Lacof Coffee Shop","F&B",4.0,"133 Co Bac Co Giang Ward, District 1, Ho Chi Minh City 700000 Vietnam","Lacof Coffee Shop likely serves coffee and other light fare.","","",3.0,"https://ak-d.tripcdn.com/images//100v15000000xtmuc3D0C.jpg","07:00","21:00","10.763288, 106.69317","","https://res.cloudinary.com/dgc2a1loy/image/upload/v1761890759/FB306.jpg"
"FB307","Kimbap Corner","F&B",4.5,"4 Pham Ngu Lao Street | District 1, Ho Chi Minh City 700000, Vietnam","Kimbap Corner is a casual eatery specializing in Korean seaweed rice rolls.","","",2.0,"https://ak-d.tripcdn.com/images/100f0o000000f5oetE473.jpg","11:00","22:00","10.826, 106.68028","","https://res.cloudinary.com/dgc2a1loy/image/upload/v1761890761/FB307.jpg"
"FB308","Miggy's Ice Cream","F&B",4.2,"152 Hong Ha St., Phu Nhuan District, Ho Chi Minh City 70000, Vietnam","Miggy's Ice Cream serves delicious frozen treats.","","",4.0,"https://ak-d.tripcdn.com/images/100b0n000000egtnuA8E1.jpg","0:00","23:59","10.8084549, 106.6752387","","https://res.cloudinary.com/dgc2a1loy/image/upload/v1761890763/FB308.jpg"
"FB309","James Coffee & Shop","F&B",4.0,"11 Tran Hung Dao strees, Nguyen Thai Binh, Dist 1 | Nguyen Thai Binh, Dist 1, Ho Chi Minh City 70000, Vietnam","James Coffee & Shop is a cafe that also sells goods.","","",1.0,"https://ak-d.tripcdn.com/images/100t0n000000dzkv46880.jpg","00:00","23:59","10.769915, 106.697319","","https://res.cloudinary.com/dgc2a1loy/image/upload/v1761890766/FB309.jpg"
"FB310","Coffee, Ice Dream 24","F&B",4.0,"24 Ho Huan Nghiep Street, Ben Nghe Ward, District 1 Opposite Grand Hotel, Ho Chi Minh City Vietnam","","","",0.0,"https://ak-d.tripcdn.com/images/100c1g000001h818uDF3B.jpg","0:00","23:59","10.77441, 106.705208","","https://res.cloudinary.com/dgc2a1loy/image/upload/v1761890768/FB310.jpg"
"FB311","Golden Jade","F&B",4.5,"1058, Dai lo Nguyen Van Linh, P. Tan Phong, Quan 7, TP, Ho Chi Minh City Vietnam","","","",0.0,"https://ak-d.tripcdn.com/images/100v0g0000007phntE4ED.jpg","10:00","21:00","10.7298268, 106.7042793","","https://res.cloudinary.com/dgc2a1loy/image/upload/v1761890769/FB311.jpg"
"FB312","Crazy Panda Shaved Snow & Dessert Cafe","F&B",3.6,"545 Su Van Hanh, Ward 13, District 10, Ho Chi Minh City 70000, Vietnam","","","",3.0,"https://ak-d.tripcdn.com/images/10070g0000007pvrf858C.jpg","10:00","22:00","10.775773, 106.66709","","https://res.cloudinary.com/dgc2a1loy/image/upload/v1761890771/FB312.jpg"
"FB313","Stir Crazy Mongolian Grill/BBQ","F&B",4.0,"890 Quang Trung Street, Ward 8, Go Vap District, Ho Chi Minh City 70000 Vietnam","","","",7.0,"https://ak-d.tripcdn.com/images/100p0g0000007pag3D9D7.jpg","10:00","23:00","10.838573, 106.65026","","https://res.cloudinary.com/dgc2a1loy/image/upload/v1761890773/FB313.jpg"
"FB314","Di Mai Restaurant","F&B",4.1,"136 -138 Le Thi Hong Gam District 1, Ho Chi Minh City 700000 Vietnam","","","",0.0,"https://ak-d.tripcdn.com/images/0106y12000etuugds3FCB.jpg","08:00","22:00","10.768882, 106.6971483","","https://res.cloudinary.com/dgc2a1loy/image/upload/v1761890775/FB314.jpg"
"FB315","Sushi REI","F&B",4.1,"10E1, Nguyen Thi Minh Khai District1, Ho Chi Minh City 70000, Vietnam","","","",0.0,"https://ak-d.tripcdn.com/images/10040n000000ec17b1847.jpg","17:30","23:00","10.789279, 106.70222","","https://res.cloudinary.com/dgc2a1loy/image/upload/v1761890777/FB315.jpg"
"FB316","Okome Sushi Bar","F&B",3.5,"11B Nguyen Dinh Chieu, Dakao Ward, District 1, Ho Chi Minh City 70000 Vietnam","","","",0.0,"https://ak-d.tripcdn.com/images/100t0g0000007q4t065B9.jpg","11:00","21:30","10.789309, 106.70068","","https://res.cloudinary.com/dgc2a1loy/image/upload/v1761890779/FB316.jpg"
"FB317","Cuba La Casa Del Mojito","F&B",4.8,"91 Pasteur, District 1, Ho Chi Minh City 70000 Vietnam","","","",30.0,"https://ak-d.tripcdn.com/images/10090n000000ef6dk6644.jpg","0:00","23:59","10.777078, 106.69952","","https://res.cloudinary.com/dgc2a1loy/image/upload/v1761890781/FB317.jpg"
"FB318","ID cafe","F&B",4.0,"61B Tu Xuong Street District 3, Ho Chi Minh City 70000 Vietnam","","","",0.0,"https://ak-d.tripcdn.com/images/0106912000847fmteA425.jpg","08:00","22:00","10.7773538, 106.683322","","https://res.cloudinary.com/dgc2a1loy/image/upload/v1761890782/FB318.jpg"
"FB319","En Tea House & Restaurant","F&B",4.0,"308-308c Dien Bien Phu Floor G, Robot Tower, Ward 4, District 3, Ho Chi Minh City 700000 Vietnam","En Tea House & Restaurant likely offers a dining experience centered around tea and other food.","","",16.0,"https://ak-d.tripcdn.com/images//100515000000xr7070592.jpg","0:00","23:59","10.776105, 106.68283","","https://res.cloudinary.com/dgc2a1loy/image/upload/v1761890785/FB319.jpg"
"FB320","The Homes - coffee and folk drinks","F&B",5.0,"23 Nguyen An Ninh Dist. Binh Thanh, Ho Chi Minh City 94 Vietnam","The Homes offers a cozy atmosphere with coffee and traditional beverages.","","",0.0,"https://ak-d.tripcdn.com/images/10070o000000fmtyjB0E4.jpg","07:00","22:00","10.804896, 106.696686","","https://res.cloudinary.com/dgc2a1loy/image/upload/v1761890787/FB320.jpg"
